10000;01035308;903.0;19594981234
10001;00126019;541.0;42899368827
10002;00181575;-1660.0;80786492367
10004;00124801;-1818.0;95402770309
10004;00134298;5755.0;82106915873
10006;00104768;-1953.0;86122049451
10006;00172203;12230.0;95351306689
10006;01065246;16266.0;16087451014
10007;01005542;16176.0;67776335364
10008;00181117;3622.0;80394726122
10012;01011663;10650.0;06361703779
10013;00125316;3768.0;88157887617
10013;01027170;12338.0;18562400140
10014;01026620;13372.0;96038716230
10014;01051046;6531.0;97321213555
10016;00128914;-536.0;73182349151
10016;01031092;11796.0;33553005046
10018;00142758;-277.0;24357147188
10019;00113512;1551.0;75977667604
10019;01091799;7597.0;80745469655
10020;01063313;-177.0;05678747386
10021;01094284;7411.0;18739971066
10023;01074498;8652.0;09755131561
10024;00151057;14915.0;85045636675
10024;00156526;-2300.0;85184269951
10030;00116030;11211.0;88929941853
10033;01029777;3077.0;56861674929
10034;00149092;4921.0;67634858914
10038;00168623;-2388.0;03860012497
10038;00183638;-2569.0;04294453973
10041;00160070;15179.0;52544320544
10041;01050601;6343.0;97491236594
10043;00136808;-1578.0;32596612606
10043;01019842;8953.0;68516161676
10044;00189267;1892.0;23109660714
10044;01005591;9422.0;81977543244
10045;00146957;464.0;67264286571
10046;00180724;15664.0;33635900578
10046;01012184;15388.0;74856004447
10046;01075794;16799.0;74631365112
10048;00115649;9461.0;12836143555
10048;01007446;-869.0;05736528289
10048;01086551;3131.0;81590210507
10050;00199864;6802.0;16297312119
10052;00166239;16149.0;90043185902
10053;01085863;-2055.0;89190217627
10055;00162448;-688.0;40335854297
10056;01051386;12374.0;38654187939
10056;01071021;8616.0;12761140734
10057;00122241;8155.0;39373528390
10058;01065386;15717.0;32068615187
10062;00218186;13552.0;04190928467
10062;00238605;11753.0;15587271076
10063;01050606;14296.0;14953635712
10065;00141777;4410.0;01352880705
10065;01003728;-676.0;63608517660
10067;00187513;15458.0;42963611336
10068;01030606;-943.0;78978794448
10070;00225982;16961.0;12979628262
10070;01042086;5773.0;64590129637
10070;01042452;9906.0;10985693282
10071;00108323;14054.0;32135464346
10071;00171915;7189.0;88975230910
10072;00157511;13479.0;66739311163
10073;00124250;587.0;94018651017
10073;01000201;9642.0;37658971945
10073;01007239;14191.0;64965113499
10074;01053125;16321.0;42140891247
10077;00129597;9980.0;99740849860
10077;01025229;12147.0;21246054577
10079;00176659;13103.0;54604051907
10079;00192154;885.0;19766650538
10082;00110204;15168.0;06785977729
10082;01035878;8070.0;66399241562
10083;00123879;7550.0;44310221633
10084;00118687;3208.0;65772510043
10084;00178794;2398.0;92734769656
10085;01052618;4858.0;42506358702
10086;00100695;5627.0;22007679195
10087;01034382;1153.0;18361062829
10089;00191857;13065.0;11227486757
10089;01061864;11917.0;39093788073
10090;00243244;14579.0;85701266532
10091;00126421;9671.0;70995663338
10092;01035461;-2268.0;44007346639
10094;00148397;980.0;01853557913
10094;01077526;12297.0;27202694685
10096;01013732;-182.0;05861948601
10097;00209565;5297.0;64832269021
10099;00153757;12981.0;86747552171
10099;00186249;4332.0;41164264444
10099;01050215;-1462.0;25867914186
10099;01094199;14633.0;73552463634
10102;00147843;4691.0;57757028212
10103;00104152;11815.0;44393250071
10103;01088718;692.0;06253255366
10104;00123099;5698.0;60260422672
10104;01001892;-1450.0;16297312119
10104;01076151;14793.0;77459453656
10105;00113010;7926.0;85568267572
10105;00129910;10347.0;26732054556
10106;00136769;5743.0;85770514732
10106;00191006;4978.0;77262332634
10107;01092670;6278.0;28049983206
10110;01091500;-204.0;90798000053
10113;00102310;4270.0;03569038395
10113;00121627;1872.0;27012179755
10114;00178316;3196.0;07275395576
10115;00143160;-917.0;14173087246
10115;00182946;7885.0;84462961603
10117;01024774;6601.0;48391971161
10118;00119887;11900.0;86004821348
10118;00176622;4954.0;16228766409
10118;00272605;6417.0;97630913261
10118;01057303;11275.0;11964713690
10119;00140288;15103.0;98068355584
10120;00178604;13215.0;25511091109
10121;00105966;5787.0;96881368318
10122;01082504;16143.0;46736070195
10123;00171026;4975.0;48198343294
10123;00185745;14586.0;59824156361
10124;00101892;2584.0;52320385826
10124;00146810;14142.0;08068538533
10126;01046350;-2756.0;62683712237
10127;00178712;4540.0;34536195068
10128;00152895;-1487.0;28738411978
10128;01000271;7125.0;16747925631
10130;01057017;8733.0;83000799830
10131;01066770;9492.0;24631781376
10133;00100264;7057.0;17615651063
10134;01006827;9078.0;84159339908
10135;00104288;1722.0;46213212120
10136;01041532;4752.0;44099536393
10136;01047371;-2295.0;22407127455
10137;00122484;3526.0;97227050985
10137;01007732;8562.0;89210642704
10141;01062126;10527.0;73610019226
10142;00100782;7404.0;55751619251
10142;00142970;13722.0;97759483455
10142;01098799;999.0;88948338311
10143;00186902;1153.0;97864752743
10144;00187315;13244.0;75364334491
10144;01006428;13739.0;39903535729
10147;01031768;16894.0;00965706175
10151;00108976;5071.0;15340938627
10152;01058658;12942.0;30263408878
10156;01012198;3563.0;55845774994
10158;00145081;-2105.0;16004124779
10158;01029718;9304.0;12439351388
10159;00167373;9918.0;64296914075
10160;00193842;3309.0;76458922052
10161;00171251;6403.0;62207743356
10162;00126434;6516.0;91292621749
10164;00278578;-2648.0;40803543297
10167;00133908;-1095.0;33952809887
10168;00182987;1591.0;56267509267
10168;00188182;2842.0;51760369032
10169;00227233;5746.0;98208529514
10170;00135561;7171.0;93384844043
10170;00140035;1398.0;12372160230
10170;00264846;2757.0;55687864856
10170;01066099;7904.0;83631354736
10171;00207915;6506.0;16714481137
10175;00136690;2649.0;10809534061
10177;00111673;2706.0;97563918869
10179;00162371;10562.0;32534961846
10180;01047742;2768.0;70669060954
10182;01020863;8740.0;22120105563
10183;01079294;22.0;96050982302
10184;00102503;3643.0;77665034180
10184;01063348;12121.0;51962601852
10185;00115198;-2542.0;02635613074
10185;01088895;8564.0;99323362276
10186;01024279;-1914.0;88239423254
10187;00110445;6184.0;68919338201
10187;01027856;4774.0;80155143253
10188;00206897;6449.0;19607212643
10188;01060007;6080.0;51434565483
10189;00124706;1392.0;27077197749
10189;01031498;1061.0;76736284161
10189;01038939;3263.0;46658941465
10190;00119881;16422.0;94039676858
10190;00160158;7016.0;22120804831
10190;01095780;3140.0;69382063732
10191;00201733;15660.0;86649029213
10191;01000915;13442.0;66909796448
10193;01008701;9269.0;73691995600
10197;01002252;-1614.0;11607778591
10198;00187177;10783.0;18202472529
10199;00127152;7296.0;46731347851
10200;00105721;7775.0;80140093754
10201;01035942;2086.0;80284395896
10203;00173109;12769.0;86509814665
10203;01080613;-637.0;15643269317
10208;01046481;12111.0;97214629199
10209;00135136;12244.0;10633479582
10212;01086858;1563.0;77713102510
10213;00198779;3992.0;38654187939
10214;01079422;14360.0;78102960844
10218;01037228;2179.0;47178380240
10220;00112328;2881.0;63715718759
10221;01045647;-1228.0;10160554427
10223;00182075;8046.0;83420514454
10224;01057268;8087.0;15925967560
10224;01058197;13977.0;15320811735
10226;00203063;581.0;37896544079
10226;01069326;7214.0;98294162399
10228;00198332;13941.0;62192272786
10228;00277082;16233.0;77787911396
10229;01091037;4253.0;28464006423
10232;01070134;13371.0;29382046059
10232;01099752;6798.0;20522956096
10234;01003889;12442.0;08834193366
10235;00152323;9125.0;52004329724
10235;01059328;3431.0;53225259083
10236;00186216;-2827.0;69052113302
10240;00120059;15979.0;65483522682
10241;00163740;2629.0;04294453973
10241;01015680;1383.0;34345987739
10241;01023785;15240.0;11831853661
10242;01042161;-1913.0;50265305264
10243;01001132;-2614.0;24151260083
10244;00133729;10819.0;67665037824
10244;00159514;13581.0;09511353168
10245;00141609;-2260.0;56003648263
10249;00119178;9399.0;79593374302
10249;01050009;750.0;79149402586
10251;00130729;8218.0;85847966680
10251;01069051;5789.0;55686128047
10254;00185607;7273.0;27154554150
10254;01018715;361.0;53019092005
10258;00185625;15853.0;66015953788
10258;01061807;435.0;50033814699
10259;01014538;15111.0;36275118597
10261;00113324;15619.0;83076544758
10262;00116704;7376.0;98730378256
10265;01096846;8214.0;35939895927
10267;01090694;16421.0;69202980403
10268;01022154;10087.0;24493796943
10269;00113508;3533.0;24900195683
10269;00205725;13589.0;64723080083
10270;00281388;5798.0;78201803549
10271;00107455;4294.0;15037838402
10271;00274160;9139.0;82690475298
10273;01041057;-812.0;84496091089
10273;01089206;4346.0;99323362276
10274;00271164;10418.0;09793011008
10274;01024536;9741.0;33047184463
10275;00173352;14243.0;10431170887
10280;01071124;5193.0;97627954599
10281;01015796;705.0;05861948601
10283;01011615;14733.0;63922633531
10284;00144288;-2730.0;88677776327
10284;00193282;12885.0;85696552084
10285;01035686;80.0;38052076800
10285;01067469;15083.0;17165530278
10288;01047260;15537.0;80095635755
10288;01095755;10675.0;52110228493
10290;00168971;14136.0;74401964223
10290;00295065;67.0;93608333110
10290;01091169;12580.0;63867791578
10291;01014629;1801.0;71336040487
10292;00291340;-1894.0;68495655389
10292;01007046;3023.0;67219454406
10293;00113367;8480.0;46935807999
10297;01084934;7034.0;88247786721
10299;00108546;9608.0;37971997724
10300;00118694;75.0;97138790145
10300;01080031;15519.0;88246338431
10301;00127820;16532.0;01178262478
10301;00197283;12557.0;50354648574
10301;01000546;1062.0;59800406180
10302;01025427;2692.0;79521720682
10304;00166569;7870.0;22936379280
10305;00173730;9232.0;46239026695
10306;00177062;-635.0;22327308731
10308;00126228;14529.0;79208653017
10309;00147215;13429.0;30993616290
10309;01055037;8650.0;74103435065
10310;00178873;11928.0;12910067317
10311;01025774;11088.0;83366056832
10314;01097976;9215.0;66651017711
10317;01029673;10392.0;33240540114
10318;00187205;8715.0;35525821255
10318;01076810;7423.0;97581799615
10320;00106424;16757.0;30199849751
10323;00232472;-246.0;74850573208
10324;00183648;8705.0;83052691388
10324;01093269;-2366.0;40237529719
10326;01052833;12546.0;67509770006
10327;01003458;9502.0;04033871480
10328;00112830;6077.0;35022949028
10328;00187767;10516.0;24433262511
10328;00202129;-2501.0;50395636098
10330;01057527;6777.0;74290353769
10332;01073959;9774.0;16113640481
10333;00104260;5670.0;21017396619
10333;00236046;14452.0;22839090903
10334;01037530;-289.0;99429017936
10335;01056740;6501.0;69783942259
10336;00174160;5218.0;99550583100
10336;00181073;16410.0;87303275307
10336;01031691;15860.0;01138138282
10337;01017841;-954.0;84663078420
10338;00137076;-486.0;64413675726
10338;01006028;7603.0;15750534703
10338;01017572;13036.0;07744852339
10339;00178138;-802.0;84254388795
10339;01097168;11028.0;38942536639
10340;00235887;12297.0;45655434723
10341;00147139;11902.0;60438842693
10342;00186448;12157.0;59589765876
10344;00103993;-1728.0;50217165293
10344;00190133;13913.0;38900079595
10344;01000014;405.0;54002295134
10345;01044062;-1074.0;94823562202
10348;00131343;4073.0;80768930826
10349;00185836;-2992.0;42339950708
10351;00123587;-884.0;07161370851
10351;00131286;7514.0;73332184863
10352;01022875;16863.0;74190004641
10353;00299835;9053.0;94482869842
10354;00150314;4017.0;24339505396
10356;00183767;15760.0;60359208062
10357;00127699;7316.0;97489186000
10357;00164738;15552.0;74810205670
10358;01068231;3923.0;87664908871
10359;00130202;-2238.0;81786147839
10359;01086547;-1973.0;20270686489
10360;00107214;6121.0;91051337590
10360;01031326;10374.0;89259882259
10360;01062615;12089.0;16209734502
10361;01080075;14863.0;59589320878
10361;01094586;932.0;13972310775
10364;00161521;9020.0;18054054451
10366;00116745;16452.0;39888408195
10368;01079555;16401.0;93353968646
10369;00161022;12478.0;05701793650
10369;00188023;16374.0;67519231925
10369;01083478;7459.0;08729438678
10370;00111832;15736.0;42055368883
10370;00117135;-2710.0;06167834110
10370;00140848;-797.0;61465560870
10370;00197457;-1935.0;81162059651
10370;01097669;-1924.0;44460289097
10372;00156256;1182.0;50907268500
10372;00160554;11237.0;55022076792
10372;01037608;-2548.0;01007151010
10373;01093801;13671.0;46987174547
10374;00156611;12739.0;88208194928
10375;01062664;2083.0;47914445298
10376;01012113;14873.0;34598868364
10376;01058333;8632.0;01297328004
10376;01080259;4322.0;67949198927
10377;00118116;16989.0;49175547845
10377;00126045;6982.0;96918875950
10378;01011011;10681.0;35800489799
10378;01082165;14989.0;19497465315
10380;01035409;-717.0;87271799097
10381;01025880;2442.0;05561777747
10381;01040234;3920.0;40977736121
10382;00115074;8675.0;37718689350
10385;01040521;8900.0;84066038246
10387;00158916;8386.0;16082781256
10387;01028820;8891.0;82725064796
10390;01007165;6652.0;00604381394
10390;01043966;-815.0;90057213474
10393;01092243;502.0;75487746275
10396;01009612;10490.0;77788011959
10396;01064818;13232.0;29405596128
10400;00270915;9223.0;40087388588
10401;01041211;11353.0;76195320922
10402;01055703;5962.0;45534415205
10404;00156766;12055.0;67457514173
10404;01043802;-1658.0;45036352535
10405;00182056;8740.0;95545396844
10405;01007932;3945.0;28978989152
10406;00152216;15126.0;34431362762
10408;00105713;7964.0;56550075304
10409;00186546;16270.0;26608068528
10411;01074959;3394.0;38857125115
10412;00182510;8129.0;67281581297
10412;01055945;5436.0;39058494205
10415;00125226;11815.0;52129421311
10416;00138339;14107.0;72122344070
10419;00112606;11274.0;66083454950
10419;00132716;12575.0;53492918659
10420;00169808;2942.0;09481385342
10420;00173540;3999.0;79037254697
10420;00175098;2262.0;32555524238
10420;01039563;2997.0;21393002329
10421;01043742;-1416.0;14980697341
10422;00182745;16243.0;22027751576
10422;00187179;15780.0;03306547554
10423;01029325;-2836.0;69387434624
10423;01098283;898.0;97951502509
10424;00126676;2138.0;56577234243
10424;00178760;-121.0;90371525819
10425;01053733;4535.0;12414878443
10425;01080383;10423.0;85335552540
10426;00141439;13476.0;87617855131
10427;00183439;9974.0;52353706417
10427;01075530;10639.0;26409800545
10428;00199542;-2526.0;85955413162
10428;01095562;16378.0;40513251451
10429;00134760;12035.0;47094148266
10429;00145599;14349.0;16340724354
10431;00184753;3275.0;15925967560
10431;01035132;2668.0;47730819564
10434;00196038;11253.0;87862775259
