10002;00181575;-1660.0;80786492367
10004;00124801;-1818.0;95402770309
10004;00134298;5755.0;82106915873
10006;00104768;-1953.0;86122049451
10006;00172203;12230.0;95351306689
10006;01065246;16266.0;16087451014
10008;00181117;3622.0;80394726122
10012;01011663;10650.0;06361703779
10013;00125316;3768.0;88157887617
10016;00128914;-536.0;73182349151
10018;00142758;-277.0;24357147188
10019;00113512;1551.0;75977667604
10023;01074498;8652.0;09755131561
10024;00151057;14915.0;85045636675
10030;00116030;11211.0;88929941853
10038;00183638;-2569.0;04294453973
10044;01005591;9422.0;81977543244
10046;01012184;15388.0;74856004447
10046;01075794;16799.0;74631365112
10048;00115649;9461.0;12836143555
10048;01007446;-869.0;05736528289
10055;00162448;-688.0;40335854297
10056;01071021;8616.0;12761140734
10057;00122241;8155.0;39373528390
10058;01065386;15717.0;32068615187
10062;00218186;13552.0;04190928467
10062;00238605;11753.0;15587271076
10063;01050606;14296.0;14953635712
10067;00187513;15458.0;42963611336
10070;00225982;16961.0;12979628262
10070;01042452;9906.0;10985693282
10072;00157511;13479.0;66739311163
10073;01007239;14191.0;64965113499
10074;01053125;16321.0;42140891247
10077;01025229;12147.0;21246054577
10079;00192154;885.0;19766650538
10082;00110204;15168.0;06785977729
10083;00123879;7550.0;44310221633
10085;01052618;4858.0;42506358702
10086;00100695;5627.0;22007679195
10089;01061864;11917.0;39093788073
10091;00126421;9671.0;70995663338
10092;01035461;-2268.0;44007346639
10094;00148397;980.0;01853557913
10094;01077526;12297.0;27202694685
10096;01013732;-182.0;05861948601
10097;00209565;5297.0;64832269021
10099;00186249;4332.0;41164264444
10103;00104152;11815.0;44393250071
10103;01088718;692.0;06253255366
10104;00123099;5698.0;60260422672
10104;01076151;14793.0;77459453656
10105;00129910;10347.0;26732054556
10106;00136769;5743.0;85770514732
10107;01092670;6278.0;28049983206
10113;00121627;1872.0;27012179755
10115;00182946;7885.0;84462961603
10118;00119887;11900.0;86004821348
10118;00176622;4954.0;16228766409
10118;01057303;11275.0;11964713690
10120;00178604;13215.0;25511091109
10122;01082504;16143.0;46736070195
10123;00171026;4975.0;48198343294
10126;01046350;-2756.0;62683712237
10128;00152895;-1487.0;28738411978
10137;01007732;8562.0;89210642704
10142;00100782;7404.0;55751619251
10142;01098799;999.0;88948338311
10143;00186902;1153.0;97864752743
10144;00187315;13244.0;75364334491
10144;01006428;13739.0;39903535729
10151;00108976;5071.0;15340938627
10156;01012198;3563.0;55845774994
10158;01029718;9304.0;12439351388
10159;00167373;9918.0;64296914075
10160;00193842;3309.0;76458922052
10164;00278578;-2648.0;40803543297
10168;00188182;2842.0;51760369032
10169;00227233;5746.0;98208529514
10170;00140035;1398.0;12372160230
10175;00136690;2649.0;10809534061
10177;00111673;2706.0;97563918869
10179;00162371;10562.0;32534961846
10180;01047742;2768.0;70669060954
10183;01079294;22.0;96050982302
10184;01063348;12121.0;51962601852
10185;00115198;-2542.0;02635613074
10185;01088895;8564.0;99323362276
10187;00110445;6184.0;68919338201
10188;00206897;6449.0;19607212643
10188;01060007;6080.0;51434565483
10189;01031498;1061.0;76736284161
10189;01038939;3263.0;46658941465
10190;00119881;16422.0;94039676858
10191;01000915;13442.0;66909796448
10193;01008701;9269.0;73691995600
10198;00187177;10783.0;18202472529
10199;00127152;7296.0;46731347851
10201;01035942;2086.0;80284395896
10203;01080613;-637.0;15643269317
10208;01046481;12111.0;97214629199
10212;01086858;1563.0;77713102510
10213;00198779;3992.0;38654187939
10220;00112328;2881.0;63715718759
10221;01045647;-1228.0;10160554427
10224;01058197;13977.0;15320811735
10228;00198332;13941.0;62192272786
10235;00152323;9125.0;52004329724
10235;01059328;3431.0;53225259083
10236;00186216;-2827.0;69052113302
10240;00120059;15979.0;65483522682
10242;01042161;-1913.0;50265305264
